13.12896629	141.8930485	32.3867497	228.2495419
10.58785108	135.5526619	38.03084868	225.7491446
8.398562978	127.7595845	42.82747969	215.6061931
6.703209745	119.9997948	46.39700684	201.6060963
5.566020066	112.8111012	48.4150143	191.1217014
4.934656923	106.5368167	48.83785952	188.3630013
4.64732097	102.9898119	48.01706957	191.5332012
4.492701265	105.8103902	46.54724199	193.9780942
4.299212118	118.5667454	44.94342038	188.7355807
4.014464919	141.7576871	43.36573159	174.719019
3.740249955	169.7286407	41.55801151	157.839766
3.70402535	191.8209621	39.04779532	145.2694205
4.168948906	203.2616353	35.5086293	140.2599278
5.3129178	211.3889847	31.04310606	141.4581206
7.13655118	224.7527803	26.1537208	144.6956237
9.461665849	241.7408883	21.42088489	145.6434798
12.03029609	250.8154349	17.18972796	142.4207769
14.63658441	244.3248169	13.54086451	136.3208538
17.19327251	228.1957403	10.49250098	130.3199714
19.69227336	212.1536855	8.147315335	127.2589303
22.1116633	200.4056243	6.623955655	128.413748
24.35729605	192.7333991	5.897328335	132.094368
26.28184147	188.2607166	5.754490359	133.74645
27.75711812	186.5859025	5.905907683	129.4580661
28.7438965	186.1349335	6.123208123	120.7386949
29.30571549	183.4443236	6.283635842	115.1670622
29.53570517	176.2357722	6.328117001	121.621118
29.42548685	166.384244	6.229410225	145.2529922
28.79245246	157.4623081	6.042019604	184.8377447
27.38569254	150.8194741	6.001924677	230.2799531
25.1222436	145.2980965	6.560596944	263.7808089
22.22307505	139.4585606	8.259273634	273.4554393
19.09499809	133.5401526	11.46983922	265.9308652
16.08304042	129.3106709	16.14346686	255.6759547
13.33691342	128.0247076	21.72456029	249.4575263
10.87151253	129.0714945	27.31863958	244.7834044
8.701391074	130.6461401	32.07836904	236.0092858
6.904619939	131.0431151	35.58904322	220.8634994
5.579757958	129.3095902	37.95061615	202.8500258
4.758293033	125.4906435	39.4915517	187.8643699
4.352049388	121.1693046	40.41211752	179.3291864
4.173408561	119.7738861	40.67533523	176.305684
4.017398018	125.3446192	40.15070402	174.9627021
3.765917649	139.8319772	38.79776405	171.9536992
3.465316016	160.6066662	36.72560246	167.0033249
3.333490354	181.2852527	34.11596677	162.0192756
3.674886168	197.3457982	31.10487715	158.422371
4.72945333	209.8775967	27.73767685	156.1335586
6.538331487	221.5386894	24.03922262	154.2574532
8.919961295	231.3102452	20.12924655	151.8459698
11.57816713	236.019391	16.26827124	148.2260377
14.25918271	235.4928415	12.78770853	143.1363895
16.84055482	232.44386	9.962639572	136.9107269
19.30613293	227.5732331	7.920464622	130.8251874
21.65971716	218.4951206	6.62853714	127.0394305
23.86048305	204.7398926	5.941829766	127.1829905
25.81812032	190.1477578	5.672931608	130.0831794
27.42680639	178.464742	5.656632875	131.2807399
28.59630053	170.0402637	5.784577291	126.8363019
29.25942862	163.4993522	5.987802522	118.6854146
29.36670375	158.5320154	6.18126089	115.0197018
28.88717415	155.8576574	6.243654012	125.7764912
27.81860551	155.09059	6.106288424	157.9176494
26.19688033	153.8906108	5.914551047	209.9507995
24.09770732	149.9314717	6.093018763	264.452473
21.63066323	143.8303637	7.159673552	291.7858018
18.92593049	138.5646663	9.347364523	277.0181965
16.11458216	135.3339551	12.32503619	236.3492256
